Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,396.386075,412.2553975,429.8815514,444.8747188,464.0845216,483.5829052,510.7904746,537.4363396,590.2174449,674.7512045,782.9220618,965.6857681,1176.51619,1360.608691,1406.843438,1449.459914,1523.238308,1620.486223,1760.205254,1876.600201,2000.6134,2083.898936,2245.423922,2450.30572,2566.647897,2654.069245,2772.241074,2997.183192,3464.008087,3794.836957,3931.631555,4105.195605,4105.662576,4065.38554,4097.203689,4271.36369,4410.278262,4667.768767,4585.559048,4922.250367,4917.108685,4831.662503,5030.138976,5171.411466,5219.283517,5359.884661,5700.076803,5912.921536,5982.511824,5031.857331,5428.15993,5684.215237,5566.542084,6067.846155,6291.244109,5869.732943,6166.085179,6287.597986,6418.571887,6485.457267,5810.94831,6366.592213
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,583.648966,601.5881652,568.5629975,553.8283383,554.2780229,548.1902889,540.1340082,553.0932194,548.253366,573.6965825,574.0636158,568.4887217,557.2944745,556.885484,580.7094648,571.6697609,593.776776,610.1402413,611.2779889,590.1301445,557.8779758,543.4712284,579.0879655,526.1725946,569.5704476,585.0904801,598.8575813,562.3233793,562.9772802,560.015097,531.3860034,512.2518383,464.3354617,451.1999336,458.654522,478.3438932,447.3506292,458.1338337,466.634107,470.1683573,445.8032915,455.3383787,461.4980841,426.1595794,442.0152346,436.1002636,447.808105,459.7460648,459.5624556,488.3880234,500.5292757,513.594265,534.8835608,338.1657046,338.7003837,351.8797536,362.2183299,371.6031298,378.2630765,381.4140451,375.2169228,370.6757491
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33861.1471,34889.67131,36393.96369,37923.48646,38185.21967,38912.20974,39257.7619,40093.80734,40989.52682,41646.41464,42097.43512,42063.63305,40368.29204,41155.32364,42036.99784,42315.80739,42846.2842,43635.09548,43596.13554,43536.9134,44325.48834,44917.48373,45109.24449,42258.69102,43936.3081
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6308.204183,5705.932741,5612.307814,5702.688473,5937.884486,6286.076797,6586.745082,6751.662625,6944.551053,7088.984948,7410.849282,7694.877666,8024.93508,8379.009382,8892.685427,9364.359678,10006.531,10689.75742,11150.36656,10780.41564,10975.05314,11387.85823,11508.32726,11609.47204,12007.90676,12520.33649,12897.532,13589.4809,14288.87135,14872.11265,14398.09972,15396.08929
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,59887.0204,60514.05443,59373.74151,59497.52102,61067.7822,63032.29923,63870.59472,64476.98429,66102.67297,68410.08128,70063.85169,68559.93818,67778.54749,67079.46439,67391.84433,67264.91129,67284.10913,68640.07445,70510.02547,71341.34285,73749.9388,74439.4636,73824.38488,73254.95291,74718.68361,76282.98396,78893.80774,81254.17005,82481.06804,79585.52159,81315.42286,81874.33619,81964.88642,82479.92154,83394.37114,83806.4476,84611.09985,84967.58855,86756.60213,87123.66044,84434.77849,87339.75975
Channel Islands,CHI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3289.235403,3390.262436,3455.052414,3585.061963,3606.313516,3571.822555,3900.862245,3970.573081,4041.591498,4129.057587,4134.283204,4449.583286,4334.142983,4051.446941,4082.645817,3499.753688,3578.278348,3892.578038,4129.155314,4410.789709,4694.337,4928.562984,4322.647764,4047.790137,4154.495968,4258.465214,4420.020987,4632.181936,4893.281336,5292.728105,5381.345232,5707.613027,6243.521892,6552.164395,6778.947301,7278.951489,7668.448737,8127.507118,8361.471157,8239.873993,8550.711454,8722.575326,8904.537903,9227.912116,9746.183042,10214.73255,10727.10263,11171.41947,11479.28156,11234.96794,11773.00412,12382.37917,13017.06753,13318.59489,13421.53802,13569.9478,13644.62293,13615.52353,13906.77022,13765.11825,12767.30391,14115.96014
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,238.2166313,175.0233723,163.9067543,176.4001442,203.6874744,232.606796,250.3044606,229.8758681,214.7696866,244.3635327,283.5848554,295.3796492,299.1903597,315.1291069,315.8161062,337.3435231,326.948883,346.9385432,381.0986563,404.5959179,430.8546487,447.1189967,480.310474,524.4084369,596.200056,667.1273635,716.1040751,786.8634917,861.1919655,883.7625941,905.0308586,975.4611925,1100.644172,1239.127184,1384.927711,1520.026784,1653.430868,1787.763819,1909.618955,2038.202874,2193.892991,2359.568217,2557.887094,2797.171718,3061.827764,3390.71017,3800.759082,4319.023769,4711.635127,5128.895068,5647.058752,6152.686005,6591.650851,7056.410627,7532.771996,8016.431435,8516.513699,9053.212733,9619.192484,10155.49294,10358.25945,11188.30254
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1481.059032,1569.071901,1528.756112,1683.674764,1904.651298,1774.971762,1904.869482,1916.359708,2074.223607,2183.437031,2312.314952,2423.97789,2416.345157,2446.378364,2438.619776,2522.38029,2733.056893,2824.911524,3017.175236,2975.231379,2551.129458,2543.099876,2455.228287,2274.584251,2135.082422,2154.455495,2150.150311,2071.504992,2023.013891,2006.389882,1909.828053,1839.75243,1768.202548,1701.432994,1654.859282,1711.110943,1779.742064,1884.721983,1900.213374,1865.123045,1809.920795,1725.155936,1636.446946,1521.884837,1534.076712,1514.620553,1523.233053,1507.089591,1545.880088,1568.021131,1640.315029,1520.342298,1602.910918,1739.155189,1858.615347,1941.566336,2027.939729,2121.603009,2210.325815,2289.376521,2276.839523,2377.97344
Cameroon,CMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,943.2784585,939.2569463,948.9412641,962.0242865,973.0751132,969.4316567,989.902763,860.4080387,892.2973724,912.3519044,916.2852822,923.1947527,922.5286656,945.6586026,1018.639514,1102.132112,1014.067859,1123.991054,1334.261346,1375.294587,1304.507914,1473.871232,1546.476834,1618.030527,1689.976964,1771.165355,1833.42028,1738.835464,1554.282377,1480.644506,1348.730345,1259.117258,1184.787085,1059.520359,1048.987209,1049.70666,1064.646042,1083.641606,1105.2452,1124.900473,1137.624523,1156.050387,1175.87167,1206.610508,1256.693646,1250.058879,1262.871902,1281.39248,1281.019833,1277.181615,1277.265689,1283.567037,1305.668029,1332.86,1366.96659,1399.675331,1420.029867,1429.23468,1445.267766,1454.564064,1419.328204,1432.862685
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1254.733857,1090.264248,1287.497994,1319.207325,1253.041428,1231.25542,1277.786213,1228.864708,1244.991773,1322.189423,1281.733268,1321.88746,1289.006981,1356.871478,1362.290057,1260.493932,1163.183647,1142.97208,1049.060638,1017.473574,1008.430415,1003.975374,972.4142348,959.4202626,982.9409848,958.0354133,973.9745794,969.8482146,944.4567896,903.6927791,817.0809348,723.9866108,628.7398616,526.8928615,482.788889,466.2457378,452.7630386,420.6241218,404.1154661,375.950509,339.969435,322.9300235,322.4400384,330.5489733,342.459983,352.321215,359.4280566,369.8407386,380.4948944,379.0548651,393.0274343,406.2010116,420.6293478,441.0129597,466.4249271,482.0645483,476.8148846,477.8478711,489.382354,494.8192269,487.4331126,501.2390674
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1187.901349,1254.147417,1285.092647,1200.658661,1212.868744,1222.942688,1204.929615,1195.589027,1249.852288,1304.964393,1346.917616,1407.839323,1482.712543,1555.742243,1627.215559,1704.850243,1678.650318,1491.839111,1549.458771,1662.488189,1911.820115,2199.047779,2659.544785,2757.226945,2876.064436,2758.166597,2493.585218,2425.491256,2397.478367,2389.976304,2346.828169,2337.163977,2333.251269,2245.191216,2062.199567,2087.231995,2119.372922,2063.318678,2095.160289,1987.274437,2057.767151,2057.200356,2101.690641,2060.938941,2061.348201,2142.705976,2228.585458,2005.960069,2062.970186,2212.361862,2333.074237,2308.423468,2468.558484,2392.688741,2493.088063,2347.818499,2045.202259,1909.365875,1774.613901,1731.79988,1586.318297,1515.893867
Colombia,COL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1950.972297,1987.581266,2031.272113,2034.685266,2095.771581,2107.534117,2154.752694,2182.073923,2250.059752,2326.520402,2410.311995,2494.307728,2625.181749,2739.341234,2833.287249,2836.448887,2907.303013,2962.430552,3141.417797,3235.89111,3291.35248,3289.658224,3245.824252,3222.004694,3254.900435,3283.110656,3400.818183,3508.121145,3574.349408,3619.219763,3695.672107,3693.596936,3767.54098,3892.933669,4039.847814,4170.306828,4179.075016,4246.00305,4196.768525,3953.586967,4003.840324,4007.383076,4045.160407,4141.857865,4300.879451,4447.405926,4684.885103,4938.939283,5041.878748,5041.962558,5209.544008,5510.900488,5667.293728,5899.554495,6106.862095,6228.426299,6290.852117,6280.663838,6320.762084,6403.877096,5865.654095,6418.097751
Comoros,COM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,1207.72302,1218.555973,1262.472476,1289.58683,1307.612843,1301.872768,1290.399708,1275.781724,1274.164947,1199.790254,1227.138515,1131.638099,1199.13211,1207.644911,1119.373608,1135.134834,1096.607118,1116.530551,1106.903232,1105.736621,1202.13131,1205.509109,1208.589856,1210.028452,1209.863042,1219.991159,1227.482823,1212.751653,1235.652745,1249.839329,1270.302578,1295.204313,1307.972953,1337.397645,1336.489622,1322.936695,1337.527789,1360.431104,1383.377789,1381.622155,1352.955411,1355.53873
Cabo Verde,CPV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,542.6226016,580.4321605,588.2607922,635.2120542,650.3968869,697.4549834,708.3184719,729.4183602,763.2780362,795.6931906,787.1068935,780.6891764,845.1579264,895.7685804,1041.270469,1161.132545,1263.323087,1372.33881,1510.585208,1644.939494,1844.53807,1854.512058,1921.892224,1973.554935,2145.774604,2265.03467,2416.173843,2750.476982,2901.192121,2834.882367,2845.702357,2923.260502,2919.779874,2910.099444,2894.987054,2891.884482,2994.198325,3068.990292,3172.960459,3318.932781,2801.049151,2968.86077
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3558.990482,3496.445974,3557.056642,3671.507331,3678.189509,3850.154987,3989.343461,4087.658864,4307.105036,4418.765719,4623.012715,4807.399667,5067.419544,5320.13159,5473.297672,5446.368268,5599.211954,5938.648033,6143.638602,6274.057585,6150.928319,5849.411736,5275.598711,5278.166866,5545.905898,5434.231546,5581.255804,5693.737429,5738.336411,5910.769817,5967.190607,5949.496006,6335.516214,6618.920736,6751.918876,6867.637286,6801.655039,7014.529667,7355.153223,7507.96496,7646.026942,7768.438519,7898.632694,8109.824442,8340.829384,8545.746794,9041.386288,9647.860353,9966.047881,9746.490149,10137.5816,10453.52198,10832.75615,10975.69576,11240.71096,11529.95453,11893.32259,12267.16135,12470.95672,12662.42214,12058.00291,12894.296
Caribbean small states,CSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3738.948549,4039.579269,4150.873128,4232.992962,4524.180071,4727.464592,5000.501051,5143.296411,5367.47482,5586.980419,5755.780375,5797.738367,6136.162469,6028.840191,5770.532791,5637.849673,5646.218819,5802.910217,6075.722466,6327.690774,6417.246003,6407.349764,6402.581311,6182.854704,6182.698508,6129.092519,6156.742206,6225.518314,6320.61452,6542.006071,6562.575892,6605.757915,6694.601933,6831.617211,6960.375415,7097.442657,7277.896346,7508.546638,7534.787429,7855.218775,8093.196535,8202.9837,8439.69888,8851.901797,9140.729495,9411.859929,9988.045778,10262.46328,10326.02993,9903.00175,9975.782445,10026.67639,10280.68379,10358.11043,10513.14103,10473.83445,10218.92115,10121.61488,10156.98773,10216.97255,9227.991074,9673.371575
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2606.730457,2781.543579,2870.142041,2927.645112,2920.291496,3163.025175,3304.648677,3565.843092,3778.606955,3802.247656,3605.173665,4297.686675,4652.472062,4867.04849,5210.746591,5250.387373,5211.010741,5040.805501,5178.192459,5163.016558,4963.867884,4397.043573,3862.625547,3270.593248,3280.040731,3348.490464,3599.004641,3687.375154,3681.31765,3896.31418,4113.507265,4231.82114,4280.234412,4431.00284,4675.808084,5189.950033,5808.664725,6225.38023,6477.804699,6567.987282,6720.677673,6903.94022,7105.433676,7292.738255,7362.341667,7683.757891,7721.791846,7865.371561,8048.01661,8042.948524,7172.519257,7291.067885
Curacao,CUW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21523.64598,22171.06563,22231.8794,21840.8914,21512.11169,21112.32201,20913.66312,21011.15715,21202.4306,20952.89993,20706.43754,20539.36021,20356.18194,19963.34558,19459.49436,19260.26985,18890.75873,18504.30566,18198.66427,17796.69991,14748.89551,15633.23336
Cayman Islands,CYM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96179.7635,96283.71358,93169.6701,84029.99745,79522.70748,78396.55906,77451.29854,76620.3025,76875.34822,77298.62806,78080.24473,78886.12111,80600.61075,82139.89611,76116.42523,76577.82224
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,6173.265137,7484.767578,8708.375,9350.90918,10197.57324,10667.74707,10756.16406,11269.71875,11801.09082,12669.38574,13127.41406,13458.41016,14253.43457,15322.55469,16306.1875,17144.32031,16829.76563,17928.38477,17623.13281,18280.86328,19453.67773,19385.12695,19617.01563,20562.11328,21349.56055,22383.76758,23019.04688,23603.97656,23930.56445,24799.43945,25631.1543,26395.29492,27156.56445,27448.92188,26183.34766,26089.93359,25538.66992,24285.38867,22738.39063,22581.72656,23487.125,24916.51953,26101.18164,27241.00781,28359.91992,26814.21484,28329.20313
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11626.62587,10300.89916,10238.24768,10233.94219,10527.87569,11219.15007,11711.31541,11663.17382,11632.6029,11805.67184,12312.49777,12734.92203,12959.81748,13428.09962,14070.28046,14978.41319,15948.74529,16739.17872,17046.88503,16160.62056,16505.9537,16761.82731,16606.99254,16593.86423,16951.37912,17829.69832,18247.01173,19139.23988,19689.5827,20206.42564,19048.08685,20083.8096
Germany,DEU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,17894.29669,18421.04218,19121.49789,19972.02541,20141.93948,20041.94799,21124.2557,21880.80763,22558.71479,23484.59919,23766.10765,23855.52586,23783.94549,24221.34037,24991.33368,25630.333,26204.58958,26531.22971,27407.52007,28256.10622,29485.70997,30766.92896,31121.07057,30615.14021,31238.87906,31628.15981,31790.86686,32313.29707,32959.07357,33559.39937,34490.07577,35011.06846,34883.05807,34619.66407,35034.08061,35310.47047,36699.44678,37842.35779,38278.31301,36190.39289,37760.91363,39977.34171,40069.35396,40135.01583,40851.16173,41103.25644,41682.03224,42639.55441,42928.74124,43284.60246,41650.42271,42726.48532
Djibouti,DJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.202457,2279.577595,2409.311902,2538.054019,2632.913333,2714.351648,2820.062866,2811.649531,2905.906807
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,2931.490961,3225.323513,2622.683244,2965.124717,3288.300592,3438.457933,3543.775619,3709.588351,3780.165789,4069.204772,4350.737196,4718.204403,4737.586,5029.776161,5122.632939,5228.785843,5337.399547,5337.002354,5498.52118,5672.075182,5803.177313,6034.694409,6077.21916,6251.471177,6265.171953,6078.271721,6447.431432,6631.333141,6665.105971,6968.763248,7407.930636,7934.646075,7841.273188,7897.690327,7881.525202,7781.532762,7711.446038,8013.753085,7724.042411,7929.805284,7370.433117,7586.646141,7936.304818,6566.364208,6964.783282
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18107.37593,19128.40442,20055.64368,20025.03675,21707.16372,22519.81153,22952.0113,24031.12742,25211.62954,26704.63322,26927.95904,27545.06692,28464.13978,29450.59708,28984.77922,28480.35548,30091.97283,30559.45588,31142.92458,32268.5203,32073.64132,31869.04223,33067.56981,33949.33142,35382.23459,36783.94104,38536.32288,38585.40285,38561.41192,38786.93095,39295.24344,39739.60985,40383.55878,40253.5399,42257.09833,43310.25009,44314.7905,45570.07982,46412.03897,47622.43908,49241.928,49469.68881,49541.85555,49599.99696,50792.00095,51835.83271,53687.44155,53935.87025,53345.35762,50457.23249,51173.46616,51644.46351,51567.04015,51831.79793,52404.76397,53254.85637,54556.06895,55735.7649,56563.48847,57203.02779,55898.79003,58359.58399
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1373.829305,1298.582038,1471.284931,1517.556041,1569.90648,1332.614848,1467.136736,1471.009466,1432.017916,1543.450904,1774.658693,1914.561724,2057.665547,2262.498477,2336.920564,2396.724762,2495.015831,2555.963243,2548.744946,2602.47532,2746.427767,2800.979133,2787.120011,2853.377447,2827.091192,2708.579634,2745.568637,2960.829788,2962.045272,3027.785363,2802.821417,2771.209471,3020.359383,3179.131388,3199.359119,3318.605016,3454.408622,3697.763572,3883.13338,4050.581435,4175.170931,4214.573667,4340.899839,4222.590244,4272.075138,4612.808646,4971.238056,5272.863995,5373.096134,5353.598103,5724.307164,5827.383123,5909.863245,6120.991028,6472.848942,6838.936594,7209.990042,7461.653103,7894.955017,8205.142409,7571.782652,8410.605656
Algeria,DZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2106.229265,1787.615366,1413.823677,1868.626753,1943.699197,2030.636733,1897.489679,2031.169473,2200.325099,2332.822464,2483.446259,2152.971147,2680.804109,2717.769975,2850.684987,2885.756982,2980.71599,3021.42644,3206.563371,3344.97907,3268.444054,3260.033106,3356.16265,3420.746087,3492.184312,3500.418193,3399.285115,3274.802964,3154.20427,3207.456038,3153.476864,3042.216906,3025.84054,2896.66936,2810.727665,2862.108806,2927.378397,2910.240197,3012.806431,3066.038705,3138.231048,3188.207271,3321.638849,3512.9002,3612.754164,3774.072491,3783.314204,3848.779512,3874.369338,3866.297025,3931.721348,3969.661577,4025.642803,4057.766137,4129.423902,4197.421361,4246.243565,4218.083701,4188.221757,4153.004816,3873.510015,3943.171983
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,321.7240543,278.5302093,273.0836187,283.2680667,306.6032794,331.154672,348.3467138,334.6897883,331.6047678,359.6720403,397.0865433,412.754332,422.4857795,446.891989,454.2009059,476.1487531,481.3035615,509.5149652,547.8302486,577.4823498,611.6475317,635.9267285,665.4862749,705.0733771,763.1151771,810.4056904,853.9205611,915.9672465,987.924852,1027.15721,1062.944459,1130.643448,1239.13886,1360.338559,1489.04134,1615.197702,1739.761657,1844.85941,1876.345695,1974.762528,2104.505278,2230.51636,2388.969913,2580.574111,2793.034647,3047.020057,3358.117678,3748.856217,4041.608552,4332.416667,4728.090077,5098.052028,5437.661146,5785.802886,6140.641571,6501.868829,6878.350389,7283.989247,7708.892658,8108.814821,8175.266032,8739.112174
Early-demographic dividend,EAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1068.676721,1088.052417,1097.391114,1120.338983,1180.27966,1214.448692,1233.322005,1269.065725,1318.557956,1370.226028,1452.31274,1502.732592,1568.774327,1643.567964,1711.505854,1711.29278,1790.809534,1820.0853,1799.215523,1826.694951,1844.842992,1867.113229,1815.308476,1778.294732,1773.188009,1743.68286,1752.316139,1757.254783,1777.211694,1776.759671,1828.194581,1869.133502,1902.30346,1925.925672,1952.312607,1959.932747,2033.387866,2087.781021,2095.340192,2099.151834,2151.029396,2133.777917,2134.547794,2212.394555,2311.051043,2407.676263,2510.729774,2613.578251,2663.481532,2644.771609,2775.01104,2867.413758,2945.51518,3023.990159,3105.874862,3199.519646,3298.233822,3402.993163,3487.622196,3524.885778,3334.691068,3523.482722
East Asia & Pacific,EAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1112.771522,1152.72834,1199.511942,1262.399195,1363.729847,1425.590372,1510.369626,1588.021606,1697.365702,1844.837281,1895.116123,1944.216724,2036.002097,2143.713238,2118.185497,2156.653604,2211.396611,2295.46498,2391.395499,2494.106538,2550.480505,2629.733164,2694.80694,2769.601326,2896.677641,3016.250903,3115.970362,3257.804198,3449.483561,3571.281467,3696.426361,3820.418841,3929.315269,4042.180688,4200.720323,4385.470068,4577.319114,4708.426578,4677.919917,4803.99666,5015.630219,5135.215207,5315.184989,5533.918778,5814.199162,6111.393451,6457.66047,6889.368188,7139.551315,7271.43386,7771.51454,8138.094318,8491.757299,8867.751661,9220.577311,9586.901027,9964.163651,10393.8826,10821.20134,11192.96375,11126.41667,11741.49778
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465.979701,5350.271135,5052.20175,4490.14112,4209.463921,3730.8573,3656.040813,3644.475428,3742.443799,3680.823023,3768.011247,4084.318113,4191.470085,4420.700201,4724.141764,5109.388105,5477.337319,5914.525144,6358.734946,6601.676844,6194.282974,6507.839863,6878.002428,7110.458534,7348.820771,7445.650655,7458.335046,7525.441815,7778.383067,7991.05641,8138.489635,8017.728435,8568.125357
Europe & Central Asia,ECS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,10455.12234,10759.00809,11176.81226,11757.10867,11921.29098,11772.48399,12238.11835,12500.26514,12816.56479,13209.76374,13295.30916,13271.53651,13317.72852,13502.38561,13776.8755,14077.57353,14375.6452,14725.75388,15253.87407,15701.70358,15986.26009,15973.23525,15826.03973,15656.46094,15809.64992,16117.2403,16357.97809,16819.20394,17231.65388,17706.19001,18451.86205,18832.86373,19096.31185,19388.49144,19945.5434,20414.1778,21130.412,21822.3949,21956.71815,20899.33534,21379.01619,21826.39542,21817.79949,21898.56814,22207.02829,22556.57364,22886.11351,23453.85741,23888.36686,24252.73532,22847.24881,24167.87452
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2529.871341,2584.874372,2634.989943,2613.583436,2726.509727,2734.524124,2646.687312,2689.381861,2662.065255,2706.739055,2810.64323,2903.431202,2963.859032,3283.455296,3550.7362,3832.383151,4003.984978,3958.59731,4072.714211,4112.927141,4153.604764,4272.901363,4188.840317,4068.762096,4070.480018,4124.898911,4161.782153,4048.911183,4184.024114,4126.603185,4180.338333,4263.268622,4262.486662,4261.244003,4358.593486,4374.268716,4369.321022,4477.570934,4543.536482,4254.15121,4227.552516,4322.341882,4421.934417,4463.597184,4746.807173,4912.527491,5041.3338,5063.984478,5294.899313,5236.053684,5331.383774,5657.213016,5881.381167,6078.439563,6215.838092,6130.586676,5965.643273,6012.803317,5976.245345,5863.910566,5331.976611,5492.489271
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,750.812314,769.2637842,778.3984226,837.8887554,910.0168113,930.2053408,952.5845926,936.6913536,899.5406136,924.9878935,954.6995754,971.8099309,980.1469866,992.9279821,986.8833563,1051.667791,1165.081173,1240.920195,1315.597692,1341.363601,1438.005604,1504.105465,1610.469747,1647.299383,1758.713346,1810.020409,1844.707563,1864.046511,1913.093511,1954.416879,2012.879978,1987.03665,2028.224741,2039.693862,2073.653323,2122.880542,2181.252772,2251.988634,2327.101541,2416.362326,2517.580506,2553.528409,2560.457409,2587.630508,2639.347069,2703.222583,2832.5482,2974.687871,3125.74753,3208.452267,3305.883247,3290.761828,3288.794355,3283.74072,3301.204443,3370.382447,3444.268262,3517.587895,3634.834269,3768.627511,3836.091154,3898.516582
Euro area,EMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,15581.62859,16078.31956,16750.01114,17667.93516,18134.16864,17904.3674,18722.98031,19223.21259,19740.87366,20418.47266,20765.83297,20791.17008,20879.32321,21126.79984,21594.67811,22053.60349,22551.98632,23061.29787,23975.81773,24854.09943,25633.65341,26182.87152,26431.65279,26149.85649,26715.38668,27291.62486,27681.16405,28362.93338,29162.53681,29949.76979,31005.48787,31564.7053,31706.30208,31749.88898,32300.07588,32674.0301,33572.64718,34401.45543,34376.41529,32715.79397,33350.26414,33995.71243,33635.24589,33447.36956,33800.46067,34388.81001,34927.48885,35764.44809,36315.09817,36847.87746,34539.49181,36362.36708
Eritrea,ERI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.1630234,661.3031953,777.6679748,757.358524,788.428128,840.5770172,843.9888355,832.0224896,793.6205616,838.8989132,835.1099976,780.4681392,760.3487878,761.0317824,741.0007433,739.7393434,649.6944623,657.7864582,658.5862715,702.3966325,,,,,,,,,,
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6215.036283,6886.539061,7502.641232,8150.831396,8498.647375,8932.557047,9482.216114,9772.76322,10282.13648,11088.16169,11436.03312,11824.39246,12647.6295,13482.88221,14085.71108,14009.77548,14320.48044,14576.19511,14647.72461,14525.19228,14727.28352,14603.59093,14697.11364,14884.57747,15087.43895,15381.84457,15834.88287,16669.97704,17482.08699,18297.2444,18969.80864,19403.33038,19487.95121,19187.18231,19551.14529,20001.7908,20448.60149,21117.01858,21953.66752,22846.71775,23937.96855,24707.36707,25026.08647,25310.45639,25654.33655,26145.80858,26762.26726,27218.44926,27025.29494,25778.95647,25702.34684,25402.60507,24634.96209,24368.96824,24783.08295,25754.36103,26514.32481,27239.35244,27739.86477,28087.89792,24785.44671,26125.87167
Estonia,EST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7137.530776,7601.669019,8692.296438,9157.064847,9091.333194,9960.139039,10625.57927,11417.16797,12362.24828,13282.54552,14631.38733,16155.20743,17459.09831,16607.56806,14205.39488,14585.83866,15692.78883,16257.4722,16553.38326,17096.64458,17402.03761,17945.94496,18962.4103,19611.61099,20269.57514,20118.10507,21707.24075
Ethiopia,ETH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,304.8504628,296.1142056,311.9342323,295.5696396,255.5695855,272.3562902,299.9960467,290.2655822,278.6720172,276.2122443,245.9200099,215.636309,235.9031437,235.4255552,241.781813,263.2559083,263.1444256,246.3873049,251.3777491,258.8705508,272.288578,268.4236285,255.1002912,281.5203534,305.9793854,329.6793116,357.117967,384.5726966,406.8569684,445.1823799,481.0379051,508.0657602,546.5928894,586.5736719,630.3126821,671.2906427,715.748806,744.3675944,785.4850502,811.2556206,834.9579586
